Date,Close/Last,Volume,Open,High,Low,count,normalized,symbol
2023-04-24,$165.33,41949580,$165.00,$165.60,$163.89,6.0,0.6183,AAPL.US
2023-04-25,$163.77,48714060,$165.19,$166.305,$163.73,18.0,0.5762,AAPL.US
2023-04-26,$163.76,45498800,$163.055,$165.28,$162.80,14.0,0.8991,AAPL.US
2023-04-27,$168.41,64902330,$165.19,$168.56,$165.19,14.0,0.7501,AAPL.US
2023-04-28,$169.68,55275850,$168.49,$169.85,$167.8801,14.0,0.5099,AAPL.US
2023-05-01,$169.59,52472940,$169.28,$170.45,$168.64,21.0,0.3329,AAPL.US
2023-05-02,$168.54,48425700,$170.09,$170.35,$167.54,22.0,0.2377,AAPL.US
2023-05-03,$167.45,65136020,$169.50,$170.92,$167.16,30.0,0.6854,AAPL.US
2023-05-04,$165.79,81235430,$164.89,$167.04,$164.31,54.0,0.5336,AAPL.US
2023-05-05,$173.57,113453200,$170.975,$174.30,$170.76,68.0,0.6282,AAPL.US
2023-05-08,$173.50,55962790,$172.48,$173.85,$172.11,19.0,0.6022,AAPL.US
2023-05-09,$171.77,45326870,$173.05,$173.54,$171.60,19.0,0.9133,AAPL.US
2023-05-10,$173.555,53724500,$173.02,$174.03,$171.90,19.0,0.5593,AAPL.US
2023-05-11,$173.75,49514680,$173.85,$174.59,$172.17,15.0,0.5235,AAPL.US
2023-05-12,$172.57,45533140,$173.62,$174.06,$171.00,16.0,0.3802,AAPL.US
2023-05-15,$172.07,37266660,$173.16,$173.21,$171.47,14.0,0.6574,AAPL.US
2023-05-16,$172.07,42110290,$171.99,$173.1383,$171.7991,14.0,0.3617,AAPL.US
2023-05-17,$172.69,57951600,$171.71,$172.925,$170.4201,22.0,0.6313,AAPL.US
2023-05-18,$175.05,65496660,$173.00,$175.24,$172.58,23.0,0.5308,AAPL.US
2023-05-19,$175.16,55809480,$176.39,$176.39,$174.94,23.0,0.4023,AAPL.US
2023-05-22,$174.20,43570930,$173.98,$174.71,$173.45,26.0,0.4116,AAPL.US
2023-05-23,$171.56,50747260,$173.13,$173.3794,$171.275,8.0,0.4025,AAPL.US
2023-05-24,$171.84,45143490,$171.09,$172.4183,$170.52,4.0,0.9538,AAPL.US
2023-05-25,$172.99,56058260,$172.41,$173.895,$171.69,7.0,0.8473,AAPL.US
2023-05-26,$175.43,54834980,$173.32,$175.77,$173.11,4.0,0.948,AAPL.US
2023-05-30,$177.30,55964400,$176.96,$178.99,$176.57,10.0,0.9074,AAPL.US
2023-05-31,$177.25,99625290,$177.325,$179.35,$176.76,23.0,0.7522,AAPL.US
2023-06-01,$180.09,68901810,$177.70,$180.12,$176.9306,34.0,0.4807,AAPL.US
2023-06-02,$180.95,61996910,$181.03,$181.78,$179.26,46.0,0.5531,AAPL.US
2023-06-05,$179.58,121946500,$182.63,$184.951,$178.035,88.0,0.5711,AAPL.US
2023-06-06,$179.21,64848370,$179.965,$180.12,$177.43,79.0,0.4193,AAPL.US
2023-06-07,$177.82,61944620,$178.44,$181.21,$177.32,28.0,0.7054,AAPL.US
2023-06-08,$180.57,50214880,$177.895,$180.84,$177.46,32.0,0.5839,AAPL.US
2023-06-09,$180.96,48899970,$181.50,$182.23,$180.63,19.0,0.3597,AAPL.US
2023-06-12,$183.79,54755000,$181.27,$183.89,$180.97,14.0,0.5959,AAPL.US
2023-06-13,$183.31,54929130,$182.80,$184.15,$182.44,40.0,0.6293,AAPL.US
2023-06-14,$183.95,57462880,$183.37,$184.39,$182.02,31.0,0.7591,AAPL.US
2023-06-15,$186.01,65433170,$183.96,$186.52,$183.78,15.0,0.7667,AAPL.US
2023-06-16,$184.92,101256200,$186.73,$186.99,$184.27,15.0,0.8469,AAPL.US
2023-06-20,$185.01,49799090,$184.41,$186.10,$184.41,19.0,0.8614,AAPL.US
2023-06-21,$183.96,49515700,$184.90,$185.41,$182.5901,20.0,0.5341,AAPL.US
2023-06-22,$187.00,51245330,$183.74,$187.045,$183.67,11.0,0.7046,AAPL.US
2023-06-23,$186.68,53117000,$185.55,$187.56,$185.01,20.0,0.6113,AAPL.US
2023-06-26,$185.27,48088660,$186.83,$188.05,$185.23,20.0,0.4406,AAPL.US
2023-06-27,$188.06,50730850,$185.89,$188.39,$185.67,15.0,0.1179,AAPL.US
2023-06-28,$189.25,51216800,$187.93,$189.90,$187.60,25.0,0.4795,AAPL.US
2023-06-29,$189.59,46347310,$189.08,$190.07,$188.94,30.0,0.3186,AAPL.US
2023-06-30,$193.97,85213220,$191.63,$194.48,$191.26,61.0,0.5038,AAPL.US
2023-07-03,$192.46,31346600,$193.78,$193.88,$191.76,29.0,0.67,AAPL.US
2023-07-05,$191.33,46920260,$191.565,$192.98,$190.62,22.0,0.6044,AAPL.US
2023-07-06,$191.81,45156010,$189.84,$192.02,$189.20,12.0,0.5653,AAPL.US
2023-07-07,$190.68,46815000,$191.41,$192.67,$190.24,19.0,0.6327,AAPL.US
2023-07-10,$188.61,59922160,$189.26,$189.99,$187.035,19.0,0.4885,AAPL.US
2023-07-11,$188.08,46638120,$189.16,$189.30,$186.60,28.0,0.7313,AAPL.US
2023-07-12,$189.77,60750250,$189.68,$191.70,$188.47,9.0,0.5314,AAPL.US
2023-07-13,$190.54,41342340,$190.50,$191.19,$189.78,16.0,0.6919,AAPL.US
2023-07-14,$190.69,41616240,$190.23,$191.1799,$189.63,18.0,0.7479,AAPL.US
2023-07-17,$193.99,50520160,$191.90,$194.32,$191.81,23.0,0.7421,AAPL.US
2023-07-18,$193.73,48353770,$193.35,$194.33,$192.415,17.0,0.5442,AAPL.US
2023-07-19,$195.10,80507320,$193.10,$198.23,$192.65,22.0,0.5855,AAPL.US
2023-07-20,$193.13,59581200,$195.09,$196.47,$192.495,18.0,0.7428,AAPL.US
2023-07-21,$191.94,71951680,$194.10,$194.97,$191.23,17.0,0.7008,AAPL.US
2023-07-24,$192.75,45505100,$193.41,$194.91,$192.25,22.0,0.4255,AAPL.US
2023-07-25,$193.62,37283200,$193.33,$194.44,$192.915,21.0,0.5308,AAPL.US
2023-07-26,$194.50,47471870,$193.67,$195.64,$193.32,21.0,0.5782,AAPL.US
2023-07-27,$193.22,47460180,$196.02,$197.20,$192.55,17.0,0.7311,AAPL.US
2023-07-28,$195.83,48291440,$194.67,$196.626,$194.14,28.0,0.6715,AAPL.US
2023-07-31,$196.45,38824110,$196.06,$196.49,$195.26,36.0,0.6877,AAPL.US
2023-08-01,$195.605,35281430,$196.235,$196.73,$195.28,17.0,0.7399,AAPL.US
2023-08-02,$192.58,50389330,$195.04,$195.18,$191.8507,18.0,0.7198,AAPL.US
2023-08-03,$191.17,62243280,$191.57,$192.37,$190.69,44.0,0.462,AAPL.US
2023-08-04,$181.99,115956800,$185.52,$187.38,$181.92,44.0,0.5843,AAPL.US
2023-08-07,$178.85,97576070,$182.13,$183.13,$177.35,13.0,0.7512,AAPL.US
2023-08-08,$179.80,67823000,$179.69,$180.27,$177.58,14.0,0.6919,AAPL.US
2023-08-09,$178.19,60378490,$180.87,$180.93,$177.01,33.0,0.4126,AAPL.US
2023-08-10,$177.97,54686850,$179.48,$180.75,$177.60,14.0,0.8414,AAPL.US
2023-08-11,$177.79,52036670,$177.32,$178.62,$176.55,21.0,0.6253,AAPL.US
2023-08-14,$179.46,43675630,$177.97,$179.69,$177.305,24.0,0.4347,AAPL.US
2023-08-15,$177.45,43622590,$178.88,$179.48,$177.05,20.0,0.5472,AAPL.US
2023-08-16,$176.57,46964860,$177.13,$178.54,$176.50,14.0,0.7361,AAPL.US
2023-08-17,$174.00,66062880,$177.14,$177.5054,$173.48,19.0,0.4086,AAPL.US
2023-08-18,$174.49,61172150,$172.30,$175.10,$171.96,14.0,0.7936,AAPL.US
2023-08-21,$175.84,46311880,$175.07,$176.13,$173.735,21.0,0.6098,AAPL.US
2023-08-22,$177.23,42084250,$177.06,$177.68,$176.25,20.0,0.6605,AAPL.US
2023-08-23,$181.12,52722750,$178.52,$181.55,$178.325,18.0,0.6696,AAPL.US
2023-08-24,$176.38,54945800,$180.674,$181.104,$176.01,25.0,0.6281,AAPL.US
2023-08-25,$178.61,51449590,$177.38,$179.15,$175.82,12.0,0.5475,AAPL.US
2023-08-28,$180.19,43820700,$180.09,$180.59,$178.545,16.0,0.5881,AAPL.US
2023-08-29,$184.12,53003950,$179.695,$184.90,$179.50,18.0,0.6402,AAPL.US
2023-08-30,$187.65,60813890,$184.94,$187.85,$184.74,26.0,0.5852,AAPL.US
2023-08-31,$187.87,60794470,$187.84,$189.12,$187.48,23.0,0.6574,AAPL.US
2023-09-01,$189.46,45766500,$189.485,$189.92,$188.28,14.0,0.8421,AAPL.US
2023-09-05,$189.70,45280030,$188.28,$189.98,$187.61,23.0,0.5357,AAPL.US
2023-09-06,$182.91,81755820,$188.40,$188.85,$181.47,51.0,0.2266,AAPL.US
2023-09-07,$177.56,112488800,$175.18,$178.21,$173.54,67.0,0.0815,AAPL.US
2023-09-08,$178.18,65602070,$178.35,$180.239,$177.79,92.0,0.2539,AAPL.US
2023-09-11,$179.36,58953050,$180.07,$180.30,$177.34,72.0,0.5498,AAPL.US
2023-09-12,$176.30,90370190,$179.49,$180.13,$174.82,85.0,0.4494,AAPL.US
2023-09-13,$174.21,84267930,$176.51,$177.30,$173.98,67.0,0.4979,AAPL.US
2023-09-14,$175.74,60895760,$174.00,$176.10,$173.58,47.0,0.5179,AAPL.US
2023-09-15,$175.01,109259500,$176.48,$176.495,$173.82,37.0,0.3681,AAPL.US
2023-09-18,$177.97,67257570,$176.48,$179.38,$176.17,40.0,0.615,AAPL.US
2023-09-19,$179.07,51826940,$177.52,$179.63,$177.13,28.0,0.6001,AAPL.US
2023-09-20,$175.49,58436180,$179.26,$179.695,$175.40,36.0,0.5479,AAPL.US
2023-09-21,$173.93,63149120,$174.55,$176.30,$173.86,30.0,0.5885,AAPL.US
2023-09-22,$174.79,56725390,$174.67,$177.079,$174.05,43.0,0.4919,AAPL.US
2023-09-25,$176.08,46172740,$174.20,$176.97,$174.15,23.0,0.4837,AAPL.US
2023-09-26,$171.96,64588950,$174.82,$175.20,$171.66,19.0,0.2017,AAPL.US
2023-09-27,$170.43,66921810,$172.62,$173.04,$169.05,17.0,0.7011,AAPL.US
2023-09-28,$170.69,56294420,$169.34,$172.03,$167.62,41.0,0.4465,AAPL.US
2023-09-29,$171.21,51861080,$172.02,$173.07,$170.341,29.0,0.45,AAPL.US
2023-10-02,$173.75,52164540,$171.22,$174.30,$170.93,22.0,0.4292,AAPL.US
2023-10-03,$172.40,49594610,$172.255,$173.63,$170.82,24.0,0.5007,AAPL.US
2023-10-04,$173.66,53020290,$171.09,$174.21,$170.97,60.0,0.4499,AAPL.US
2023-10-05,$174.91,48527920,$173.79,$175.45,$172.68,26.0,0.4764,AAPL.US
2023-10-06,$177.49,57266680,$173.80,$177.99,$173.18,24.0,0.4331,AAPL.US
2023-10-09,$178.99,42390770,$176.81,$179.05,$175.80,23.0,0.5242,AAPL.US
2023-10-10,$178.39,43698020,$178.10,$179.72,$177.95,21.0,0.6617,AAPL.US
2023-10-11,$179.80,47551100,$178.20,$179.85,$177.60,23.0,0.6852,AAPL.US
2023-10-12,$180.71,56743120,$180.07,$182.34,$179.04,13.0,0.4633,AAPL.US
2023-10-13,$178.85,51456080,$181.42,$181.93,$178.14,23.0,0.4787,AAPL.US
2023-10-16,$178.72,52516980,$176.75,$179.075,$176.51,27.0,0.554,AAPL.US
2023-10-17,$177.15,57549350,$176.645,$178.42,$174.80,18.0,0.5226,AAPL.US
2023-10-18,$175.84,54764380,$175.58,$177.575,$175.11,15.0,0.6493,AAPL.US
2023-10-19,$175.46,59302860,$176.04,$177.84,$175.19,26.0,0.5485,AAPL.US
2023-10-20,$172.88,64244030,$175.31,$175.42,$172.64,23.0,0.6139,AAPL.US
2023-10-23,$173.00,55980110,$170.91,$174.01,$169.93,33.0,0.3414,AAPL.US
2023-10-24,$173.44,43816640,$173.05,$173.67,$171.45,33.0,0.6665,AAPL.US
2023-10-25,$171.10,57156960,$171.88,$173.06,$170.65,27.0,0.522,AAPL.US
2023-10-26,$166.89,70625260,$170.37,$171.3775,$165.67,28.0,0.35,AAPL.US
2023-10-27,$168.22,58499130,$166.91,$168.96,$166.83,32.0,0.3757,AAPL.US
2023-10-30,$170.29,51130960,$169.02,$171.17,$168.87,49.0,0.5725,AAPL.US
2023-10-31,$170.77,44846020,$169.35,$170.90,$167.90,41.0,0.5322,AAPL.US
2023-11-01,$173.97,56934910,$171.00,$174.23,$170.12,37.0,0.558,AAPL.US
2023-11-02,$177.57,77334750,$175.52,$177.78,$175.46,51.0,0.4582,AAPL.US
2023-11-03,$176.65,79829250,$174.24,$176.82,$173.35,65.0,0.4191,AAPL.US
2023-11-06,$179.23,63841310,$176.38,$179.43,$176.21,29.0,0.4939,AAPL.US
2023-11-07,$181.82,70529970,$179.18,$182.44,$178.97,24.0,0.452,AAPL.US
2023-11-08,$182.89,49340280,$182.35,$183.45,$181.59,30.0,0.4139,AAPL.US
2023-11-09,$182.41,53763540,$182.96,$184.12,$181.81,35.0,0.4812,AAPL.US
2023-11-10,$186.40,66177920,$183.97,$186.565,$183.53,28.0,0.5566,AAPL.US
2023-11-13,$184.80,43627520,$185.82,$186.03,$184.21,26.0,0.5723,AAPL.US
2023-11-14,$187.44,60108380,$187.70,$188.11,$186.30,42.0,0.6527,AAPL.US
2023-11-15,$188.01,53790500,$187.845,$189.50,$187.78,29.0,0.7577,AAPL.US
2023-11-16,$189.71,54412920,$189.57,$190.96,$188.65,26.0,0.7326,AAPL.US
2023-11-17,$189.69,50941400,$190.25,$190.38,$188.57,30.0,0.5721,AAPL.US
2023-11-20,$191.45,46538610,$189.89,$191.905,$189.88,19.0,0.1307,AAPL.US
2023-11-21,$190.64,38134490,$191.41,$191.52,$189.74,31.0,0.436,AAPL.US
2023-11-22,$191.31,39630010,$191.49,$192.93,$190.825,16.0,0.5859,AAPL.US
2023-11-24,$189.97,24048340,$190.87,$190.90,$189.25,26.0,0.6564,AAPL.US
2023-11-27,$189.79,40552610,$189.92,$190.67,$188.90,29.0,0.7044,AAPL.US
2023-11-28,$190.40,38415420,$189.78,$191.08,$189.40,25.0,0.6914,AAPL.US
2023-11-29,$189.37,43014220,$190.90,$192.09,$188.97,30.0,0.4298,AAPL.US
2023-11-30,$189.95,48794370,$189.84,$190.32,$188.19,13.0,0.7994,AAPL.US
2023-12-01,$191.24,45704820,$190.33,$191.56,$189.23,22.0,0.4283,AAPL.US
2023-12-04,$189.43,43389520,$189.98,$190.05,$187.4511,21.0,0.5768,AAPL.US
2023-12-05,$193.42,66628400,$190.21,$194.40,$190.18,24.0,0.5086,AAPL.US
2023-12-06,$192.32,41089740,$194.45,$194.76,$192.11,40.0,0.5109,AAPL.US
2023-12-07,$194.27,47477660,$193.63,$195.00,$193.59,35.0,0.5488,AAPL.US
2023-12-08,$195.71,53406360,$194.20,$195.99,$193.67,45.0,0.4438,AAPL.US
2023-12-11,$193.18,60943700,$193.11,$193.49,$191.42,30.0,0.3999,AAPL.US
2023-12-12,$194.71,52696900,$193.08,$194.72,$191.721,32.0,0.488,AAPL.US
2023-12-13,$197.96,70404180,$195.09,$198.00,$194.85,32.0,0.376,AAPL.US
2023-12-14,$198.11,66831570,$198.02,$199.62,$196.16,34.0,0.7378,AAPL.US
2023-12-15,$197.57,128538400,$197.53,$198.3999,$197.00,23.0,0.597,AAPL.US
2023-12-18,$195.89,55751860,$196.09,$196.63,$194.39,29.0,0.1809,AAPL.US
2023-12-19,$196.94,40714050,$196.16,$196.95,$195.89,37.0,0.5195,AAPL.US
2023-12-20,$194.83,52242820,$196.90,$197.68,$194.83,18.0,0.3324,AAPL.US
2023-12-21,$194.68,46482550,$196.10,$197.08,$193.50,36.0,0.4212,AAPL.US
2023-12-22,$193.60,37149570,$195.18,$195.41,$192.97,19.0,0.532,AAPL.US
2023-12-26,$193.05,28919310,$193.61,$193.89,$192.83,32.0,0.1969,AAPL.US
2023-12-27,$193.15,48087680,$192.49,$193.50,$191.09,42.0,0.1106,AAPL.US
2023-12-28,$193.58,34049900,$194.14,$194.66,$193.17,36.0,0.4137,AAPL.US
2023-12-29,$192.53,42672150,$193.90,$194.40,$191.725,24.0,0.7048,AAPL.US
2024-01-02,$185.64,82488670,$187.15,$188.44,$183.885,44.0,0.2865,AAPL.US
2024-01-03,$184.25,58414460,$184.22,$185.88,$183.43,39.0,0.5222,AAPL.US
2024-01-04,$181.91,71983570,$182.15,$183.0872,$180.88,35.0,0.3239,AAPL.US
2024-01-05,$181.18,62379660,$181.99,$182.76,$180.17,33.0,0.5074,AAPL.US
2024-01-08,$185.56,59144470,$182.085,$185.60,$181.50,32.0,0.5662,AAPL.US
2024-01-09,$185.14,42841810,$183.92,$185.15,$182.73,16.0,0.6241,AAPL.US
2024-01-10,$186.19,46792910,$184.35,$186.40,$183.92,27.0,0.6731,AAPL.US
2024-01-11,$185.59,49128410,$186.54,$187.05,$183.62,29.0,0.6119,AAPL.US
2024-01-12,$185.92,40477780,$186.06,$186.74,$185.19,30.0,0.5089,AAPL.US
2024-01-16,$183.63,65603040,$182.16,$184.26,$180.934,46.0,0.4195,AAPL.US
2024-01-17,$182.68,47317430,$181.27,$182.93,$180.30,47.0,0.4494,AAPL.US
2024-01-18,$188.63,78005750,$186.09,$189.14,$185.83,44.0,0.5563,AAPL.US
2024-01-19,$191.56,68902990,$189.33,$191.95,$188.82,28.0,0.5964,AAPL.US
2024-01-22,$193.89,60133850,$192.30,$195.33,$192.26,21.0,0.5872,AAPL.US
2024-01-23,$195.18,42355590,$195.02,$195.75,$193.8299,18.0,0.4612,AAPL.US
2024-01-24,$194.50,53631320,$195.42,$196.38,$194.34,20.0,0.7749,AAPL.US
2024-01-25,$194.17,54822130,$195.22,$196.2675,$193.1125,39.0,0.5702,AAPL.US
2024-01-26,$192.42,44594010,$194.27,$194.76,$191.94,32.0,0.6633,AAPL.US
2024-01-29,$191.73,47145620,$192.01,$192.20,$189.58,28.0,0.7451,AAPL.US
2024-01-30,$188.04,55859370,$190.94,$191.80,$187.47,27.0,0.6545,AAPL.US
2024-01-31,$184.40,55467800,$187.04,$187.095,$184.35,32.0,0.6869,AAPL.US
2024-02-01,$186.86,64885410,$183.985,$186.95,$183.82,59.0,0.6989,AAPL.US
2024-02-02,$185.85,102551700,$179.86,$187.33,$179.25,62.0,0.6313,AAPL.US
2024-02-05,$187.68,69668820,$188.15,$189.25,$185.84,35.0,0.6754,AAPL.US
2024-02-06,$189.30,43490760,$186.86,$189.31,$186.7695,15.0,0.7394,AAPL.US
2024-02-07,$189.41,53438960,$190.64,$191.05,$188.61,29.0,0.5216,AAPL.US
2024-02-08,$188.32,40962050,$189.385,$189.535,$187.35,25.0,0.7797,AAPL.US
2024-02-09,$188.85,45155220,$188.65,$189.99,$188.00,18.0,0.6074,AAPL.US
2024-02-12,$187.15,41781930,$188.415,$188.67,$186.79,15.0,0.8173,AAPL.US
2024-02-13,$185.04,56529530,$185.77,$186.21,$183.5128,19.0,0.5989,AAPL.US
2024-02-14,$184.15,54630520,$185.32,$185.53,$182.44,18.0,0.5866,AAPL.US
2024-02-15,$183.86,65434500,$183.55,$184.49,$181.35,28.0,0.6609,AAPL.US
2024-02-16,$182.31,49752470,$183.42,$184.85,$181.665,21.0,0.7759,AAPL.US
2024-02-20,$181.56,53665550,$181.79,$182.43,$180.00,19.0,0.6299,AAPL.US
2024-02-21,$182.32,41529670,$181.94,$182.8888,$180.66,29.0,0.5853,AAPL.US
2024-02-22,$184.37,52292210,$183.48,$184.955,$182.46,15.0,0.6796,AAPL.US
2024-02-23,$182.52,45119680,$185.01,$185.04,$182.23,12.0,0.9263,AAPL.US
2024-02-26,$181.16,40867420,$182.24,$182.76,$180.65,25.0,0.7475,AAPL.US
2024-02-27,$182.63,54318850,$181.10,$183.9225,$179.56,21.0,0.6107,AAPL.US
2024-02-28,$181.42,48953940,$182.51,$183.12,$180.13,24.0,0.7662,AAPL.US
2024-02-29,$180.75,136682600,$181.27,$182.57,$179.53,18.0,0.6934,AAPL.US
2024-03-01,$179.66,73563080,$179.55,$180.53,$177.38,19.0,0.7424,AAPL.US
